Index    Fatigue    NT    THT    CT    DT    QmT    TT    THt    Ct    Dt    Tt    THQCr    TCr    C    Si    Mn    P    S    Ni    Cr    Cu    Mo
221    501    870    855    30    30    30    650    30    0    0    60    8    24    0.4    0.25    0.87    0.011    0.015    0.07    1.06    0.11    0.18
222    517    870    855    30    30    30    650    30    0    0    60    8    24    0.4    0.22    0.7    0.01    0.004    0.04    0.94    0.12    0.17
223    523    870    855    30    30    30    650    30    0    0    60    8    24    0.4    0.25    0.74    0.014    0.028    0.24    0.96    0.1    0.18
224    516    870    855    30    30    30    650    30    0    0    60    8    24    0.44    0.26    0.75    0.017    0.012    0.02    1.05    0.02    0.21
225    486    870    845    30    30    30    550    30    0    0    60    8    24    0.39    0.22    1.57    0.017    0.018    0.05    0.13    0.06    0
226    427    870    845    30    30    30    550    30    0    0    60    8    24    0.38    0.27    1.52    0.012    0.007    0.03    0.13    0.07    0
227    510    870    845    30    30    30    550    30    0    0    60    8    24    0.4    0.25    1.34    0.017    0.015    0.02    0.13    0.02    0
228    451    870    845    30    30    30    550    30    0    0    60    8    24    0.4    0.22    1.56    0.011    0.019    0.06    0.09    0.05    0
229    425    870    845    30    30    30    550    30    0    0    60    8    24    0.41    0.24    1.51    0.02    0.008    0.04    0.22    0.08    0
230    432    870    845    30    30    30    550    30    0    0    60    8    24    0.38    0.21    1.59    0.017    0.015    0.03    0.2    0.05    0
231    482    870    845    30    30    30    550    30    0    0    60    8    24    0.4    0.25    1.38    0.017    0.012    0.02    0.03    0.02    0
232    435    870    845    30    30    30    600    30    0    0    60    8    24    0.39    0.22    1.57    0.017    0.018    0.05    0.13    0.06    0
233    406    870    845    30    30    30    600    30    0    0    60    8    24    0.38    0.27    1.52    0.012    0.007    0.03    0.13    0.07    0
234    470    870    845    30    30    30    600    30    0    0    60    8    24    0.4    0.25    1.34    0.017    0.015    0.02    0.13    0.02    0
235    438    870    845    30    30    30    600    30    0    0    60    8    24    0.4    0.22    1.56    0.011    0.019    0.06    0.09    0.05    0
236    404    870    845    30    30    30    600    30    0    0    60    8    24    0.41    0.24    1.51    0.02    0.008    0.04    0.22    0.08    0
237    406    870    845    30    30    30    600    30    0    0    60    8    24    0.38    0.21    1.59    0.017    0.015    0.03    0.2    0.05    0
238    443    870    845    30    30    30    600    30    0    0    60    8    24    0.4    0.25    1.38    0.017    0.012    0.02    0.03    0.02    0
239    397    870    845    30    30    30    650    30    0    0    60    8    24    0.39    0.22    1.57    0.017    0.018    0.05    0.13    0.06    0
240    385    870    845    30    30    30    650    30    0    0    60    8    24    0.38    0.27    1.52    0.012    0.007    0.03    0.13    0.07    0
241    425    870    845    30    30    30    650    30    0    0    60    8    24    0.4    0.25    1.34    0.017    0.015    0.02    0.13    0.02    0
242    396    870    845    30    30    30    650    30    0    0    60    8    24    0.4    0.22    1.56    0.011    0.019    0.06    0.09    0.05    0
243    380    870    845    30    30    30    650    30    0    0    60    8    24    0.41    0.24    1.51    0.02    0.008    0.04    0.22    0.08    0
244    363    870    845    30    30    30    650    30    0    0    60    8    24    0.38    0.21    1.59    0.017    0.015    0.03    0.2    0.05    0
245    398    870    845    30    30    30    650    30    0    0    60    8    24    0.4    0.25    1.38    0.017    0.012    0.02    0.03    0.02    0
246    505    870    845    30    30    30    550    30    0    0    60    8    24    0.42    0.23    1.5    0.01    0.009    0.04    0.15    0.05    0
247    536    870    845    30    30    30    550    30    0    0    60    8    24    0.43    0.34    1.38    0.017    0.01    0.08    0.26    0.1    0
248    484    870    845    30    30    30    550    30    0    0    60    8    24    0.42    0.21    1.6    0.014    0.015    0.03    0.12    0.07    0
249    495    870    845    30    30    30    550    30    0    0    60    8    24    0.42    0.24    1.58    0.014    0.022    0.06    0.17    0.07    0
250    551    870    845    30    30    30    550    30    0    0    60    8    24    0.42    0.21    1.51    0.026    0.019    0.02    0.12    0.01    0
251    477    870    845    30    30    30    550    30    0    0    60    8    24    0.45    0.33    1.58    0.008    0.007    0.06    0.1    0.08    0
252    530    870    845    30    30    30    550    30    0    0    60    8    24    0.41    0.34    1.36    0.02    0.015    0.07    0.27    0.1    0
253    516    870    845    30    30    30    550    30    0    0    60    8    24    0.4    0.25    1.47    0.027    0.016    0.02    0.04    0.01    0
254    445    870    845    30    30    30    550    30    0    0    60    8    24    0.41    0.22    1.48    0.01    0.007    0.03    0.08    0.06    0
255    551    870    845    30    30    30    550    30    0    0    60    8    24    0.46    0.3    1.49    0.014    0.008    0.1    0.26    0.1    0
256    510    870    845    30    30    30    550    30    0    0    60    8    24    0.43    0.26    1.46    0.012    0.017    0.02    0.19    0.02    0
257    443    870    845    30    30    30    550    30    0    0    60    8    24    0.41    0.22    1.58    0.014    0.018    0.04    0.13    0.05    0
258    449    870    845    30    30    30    600    30    0    0    60    8    24    0.42    0.23    1.5    0.01    0.009    0.04    0.15    0.05    0
259    502    870    845    30    30    30    600    30    0    0    60    8    24    0.43    0.34    1.38    0.017    0.01    0.08    0.26    0.1    0
260    451    870    845    30    30    30    600    30    0    0    60    8    24    0.42    0.21    1.6    0.014    0.015    0.03    0.12    0.07    0
261    459    870    845    30    30    30    600    30    0    0    60    8    24    0.42    0.24    1.58    0.014    0.022    0.06    0.17    0.07    0
262    497    870    845    30    30    30    600    30    0    0    60    8    24    0.42    0.21    1.51    0.026    0.019    0.02    0.12    0.01    0
263    451    870    845    30    30    30    600    30    0    0    60    8    24    0.45    0.33    1.58    0.008    0.007    0.06    0.1    0.08    0
264    497    870    845    30    30    30    600    30    0    0    60    8    24    0.41    0.34    1.36    0.02    0.015    0.07    0.27    0.1    0
265    461    870    845    30    30    30    600    30    0    0    60    8    24    0.4    0.25    1.47    0.027    0.016    0.02    0.04    0.01    0
266    399    870    845    30    30    30    600    30    0    0    60    8    24    0.41    0.22    1.48    0.01    0.007    0.03    0.08    0.06    0
267    502    870    845    30    30    30    600    30    0    0    60    8    24    0.46    0.3    1.49    0.014    0.008    0.1    0.26    0.1    0
268    490    870    845    30    30    30    600    30    0    0    60    8    24    0.43    0.26    1.46    0.012    0.017    0.02    0.19    0.02    0
269    424    870    845    30    30    30    600    30    0    0    60    8    24    0.41    0.22    1.58    0.014    0.018    0.04    0.13    0.05    0
270    411    870    845    30    30    30    650    30    0    0    60    8    24    0.42    0.23    1.5    0.01    0.009    0.04    0.15    0.05    0
271    448    870    845    30    30    30    650    30    0    0    60    8    24    0.43    0.34    1.38    0.017    0.01    0.08    0.26    0.1    0
272    404    870    845    30    30    30    650    30    0    0    60    8    24    0.42    0.21    1.6    0.014    0.015    0.03    0.12    0.07    0
273    411    870    845    30    30    30    650    30    0    0    60    8    24    0.42    0.24    1.58    0.014    0.022    0.06    0.17    0.07    0
274    438    870    845    30    30    30    650    30    0    0    60    8    24    0.42    0.21    1.51    0.026    0.019    0.02    0.12    0.01    0
275    410    870    845    30    30    30    650    30    0    0    60    8    24    0.45    0.33    1.58    0.008    0.007    0.06    0.1    0.08    0
276    450    870    845    30    30    30    650    30    0    0    60    8    24    0.41    0.34    1.36    0.02    0.015    0.07    0.27    0.1    0
277    410    870    845    30    30    30    650    30    0    0    60    8    24    0.4    0.25    1.47    0.027    0.016    0.02    0.04    0.01    0
278    383    870    845    30    30    30    650    30    0    0    60    8    24    0.41    0.22    1.48    0.01    0.007    0.03    0.08    0.06    0
279    460    870    845    30    30    30    650    30    0    0    60    8    24    0.46    0.3    1.49    0.014    0.008    0.1    0.26    0.1    0
280    442    870    845    30    30    30    650    30    0    0    60    8    24    0.43    0.26    1.46    0.012    0.017    0.02    0.19    0.02    0
281    399    870    845    30    30    30    650    30    0    0    60    8    24    0.41    0.22    1.58    0.014    0.018    0.04    0.13    0.05    0
282    563    900    845    30    30    30    550    30    0    0    60    8    24    0.32    0.3    0.49    0.008    0.006    2.66    0.82    0.09    0
283    530    900    845    30    30    30    550    30    0    0    60    8    24    0.32    0.24    0.58    0.009    0.01    2.65    0.71    0.06    0
284    570    900    845    30    30    30    550    30    0    0    60    8    24    0.32    0.29    0.54    0.018    0.004    2.64    0.75    0.05    0
285    578    900    845    30    30    30    550    30    0    0    60    8    24    0.35    0.26    0.54    0.019    0.003    2.78    0.89    0.05    0
286    537    900    845    30    30    30    550    30    0    0    60    8    24    0.31    0.22    0.56    0.016    0.016    2.63    0.71    0.1    0
287    569    900    845    30    30    30    550    30    0    0    60    8    24    0.33    0.3    0.49    0.009    0.006    2.66    0.82    0.06    0
288    576    900    845    30    30    30    550    30    0    0    60    8    24    0.28    0.27    0.53    0.019    0.009    2.67    0.87    0.05    0
289    549    900    845    30    30    30    550    30    0    0    60    8    24    0.34    0.26    0.65    0.01    0.009    2.63    0.84    0.05    0
290    522    900    845    30    30    30    550    30    0    0    60    8    24    0.3    0.27    0.53    0.018    0.008    2.7    0.81    0.07    0
291    570    900    845    30    30    30    550    30    0    0    60    8    24    0.32    0.3    0.52    0.013    0.009    2.67    0.77    0.06    0
292    510    900    845    30    30    30    600    30    0    0    60    8    24    0.32    0.3    0.49    0.008    0.006    2.66    0.82    0.09    0
293    510    900    845    30    30    30    600    30    0    0    60    8    24    0.32    0.24    0.58    0.009    0.01    2.65    0.71    0.06    0
294    517    900    845    30    30    30    600    30    0    0    60    8    24    0.32    0.29    0.54    0.018    0.004    2.64    0.75    0.05    0
295    540    900    845    30    30    30    600    30    0    0    60    8    24    0.35    0.26    0.54    0.019    0.003    2.78    0.89    0.05    0
296    518    900    845    30    30    30    600    30    0    0    60    8    24    0.31    0.22    0.56    0.016    0.016    2.63    0.71    0.1    0
297    523    900    845    30    30    30    600    30    0    0    60    8    24    0.33    0.3    0.49    0.009    0.006    2.66    0.82    0.06    0
298    537    900    845    30    30    30    600    30    0    0    60    8    24    0.28    0.27    0.53    0.019    0.009    2.67    0.87    0.05    0
299    536    900    845    30    30    30    600    30    0    0    60    8    24    0.34    0.26    0.65    0.01    0.009    2.63    0.84    0.05    0
300    503    900    845    30    30    30    600    30    0    0    60    8    24    0.3    0.27    0.53    0.018    0.008    2.7    0.81    0.07    0
301    540    900    845    30    30    30    600    30    0    0    60    8    24    0.32    0.3    0.52    0.013    0.009    2.67    0.77    0.06    0
302    490    900    845    30    30    30    650    30    0    0    60    8    24    0.32    0.3    0.49    0.008    0.006    2.66    0.82    0.09    0
303    477    900    845    30    30    30    650    30    0    0    60    8    24    0.32    0.24    0.58    0.009    0.01    2.65    0.71    0.06    0
304    483    900    845    30    30    30    650    30    0    0    60    8    24    0.32    0.29    0.54    0.018    0.004    2.64    0.75    0.05    0
305    503    900    845    30    30    30    650    30    0    0    60    8    24    0.35    0.26    0.54    0.019    0.003    2.78    0.89    0.05    0
306    471    900    845    30    30    30    650    30    0    0    60    8    24    0.31    0.22    0.56    0.016    0.016    2.63    0.71    0.1    0
307    476    900    845    30    30    30    650    30    0    0    60    8    24    0.33    0.3    0.49    0.009    0.006    2.66    0.82    0.06    0
308    502    900    845    30    30    30    650    30    0    0    60    8    24    0.28    0.27    0.53    0.019    0.009    2.67    0.87    0.05    0
309    496    900    845    30    30    30    650    30    0    0    60    8    24    0.34    0.26    0.65    0.01    0.009    2.63    0.84    0.05    0
310    471    900    845    30    30    30    650    30    0    0    60    8    24    0.3    0.27    0.53    0.018    0.008    2.7    0.81    0.07    0
311    497    900    845    30    30    30    650    30    0    0    60    8    24    0.32    0.3    0.52    0.013    0.009    2.67    0.77    0.06    0
312    591    870    845    30    30    30    580    30    0    0    60    8    24    0.39    0.19    0.77    0.01    0.012    1.67    0.72    0.07    0.18
313    590    870    845    30    30    30    580    30    0    0    60    8    24    0.4    0.23    0.7    0.011    0.01    1.82    0.78    0.09    0.18
314    606    870    845    30    30    30    580    30    0    0    60    8    24    0.4    0.29    0.79    0.022    0.009    1.92    0.96    0.05    0.24
315    584    870    845    30    30    30    580    30    0    0    60    8    24    0.4    0.25    0.7    0.021    0.02    1.63    0.71    0.08    0.17
316    604    870    845    30    30    30    580    30    0    0    60    8    24    0.38    0.26    0.71    0.016    0.017    1.8    0.75    0.04    0.23
317    591    870    845    30    30    30    580    30    0    0    60    8    24    0.4    0.33    0.73    0.011    0.012    1.71    0.74    0.08    0.2
318    588    870    845    30    30    30    580    30    0    0    60    8    24    0.42    0.25    0.73    0.012    0.021    1.69    0.73    0.09    0.22
319    588    870    845    30    30    30    580    30    0    0    60    8    24    0.38    0.26    0.71    0.016    0.008    1.66    0.72    0.12    0.16
320    550    870    845    30    30    30    580    30    0    0    60    8    24    0.41    0.29    0.74    0.013    0.01    1.84    0.74    0.12    0.22
321    609    870    845    30    30    30    580    30    0    0    60    8    24    0.39    0.25    0.71    0.015    0.013    1.76    0.82    0.09    0.23
322    604    870    845    30    30    30    580    30    0    0    60    8    24    0.38    0.29    0.7    0.012    0.008    1.75    0.74    0.07    0.19
323    619    870    845    30    30    30    580    30    0    0    60    8    24    0.42    0.3    0.78    0.016    0.004    1.9    0.86    0.04    0.24
324    643    870    845    30    30    30    580    30    0    0    60    8    24    0.37    0.29    0.76    0.017    0.01    1.88    0.9    0.03    0.24
325    569    870    845    30    30    30    580    30    0    0    60    8    24    0.43    0.26    0.68    0.012    0.018    1.62    0.68    0.09    0.17
326    551    870    845    30    30    30    630    30    0    0    60    8    24    0.39    0.19    0.77    0.01    0.012    1.67    0.72    0.07    0.18
327    543    870    845    30    30    30    630    30    0    0    60    8    24    0.4    0.23    0.7    0.011    0.01    1.82    0.78    0.09    0.18
328    543    870    845    30    30    30    630    30    0    0    60    8    24    0.4    0.29    0.79    0.022    0.009    1.92    0.96    0.05    0.24
329    524    870    845    30    30    30    630    30    0    0    60    8    24    0.4    0.25    0.7    0.021    0.02    1.63    0.71    0.08    0.17
330    571    870    845    30    30    30    630    30    0    0    60    8    24    0.38    0.26    0.71    0.016    0.017    1.8    0.75    0.04    0.23
331    542    870    845    30    30    30    630    30    0    0    60    8    24    0.4    0.33    0.73    0.011    0.012    1.71    0.74    0.08    0.2
332    531    870    845    30    30    30    630    30    0    0    60    8    24    0.42    0.25    0.73    0.012    0.021    1.69    0.73    0.09    0.22
333    531    870    845    30    30    30    630    30    0    0    60    8    24    0.38    0.26    0.71    0.016    0.008    1.66    0.72    0.12    0.16
334    512    870    845    30    30    30    630    30    0    0    60    8    24    0.41    0.29    0.74    0.013    0.01    1.84    0.74    0.12    0.22
335    563    870    845    30    30    30    630    30    0    0    60    8    24    0.39    0.25    0.71    0.015    0.013    1.76    0.82    0.09    0.23
336    550    870    845    30    30    30    630    30    0    0    60    8    24    0.38    0.29    0.7    0.012    0.008    1.75    0.74    0.07    0.19
337    583    870    845    30    30    30    630    30    0    0    60    8    24    0.42    0.3    0.78    0.016    0.004    1.9    0.86    0.04    0.24
338    583    870    845    30    30    30    630    30    0    0    60    8    24    0.37    0.29    0.76    0.017    0.01    1.88    0.9    0.03    0.24
339    550    870    845    30    30    30    630    30    0    0    60    8    24    0.43    0.26    0.68    0.012    0.018    1.62    0.68    0.09    0.17
340    482    870    845    30    30    30    680    30    0    0    60    8    24    0.39    0.19    0.77    0.01    0.012    1.67    0.72    0.07    0.18
341    482    870    845    30    30    30    680    30    0    0    60    8    24    0.4    0.23    0.7    0.011    0.01    1.82    0.78    0.09    0.18
342    490    870    845    30    30    30    680    30    0    0    60    8    24    0.4    0.29    0.79    0.022    0.009    1.92    0.96    0.05    0.24
343    476    870    845    30    30    30    680    30    0    0    60    8    24    0.4    0.25    0.7    0.021    0.02    1.63    0.71    0.08    0.17
344    483    870    845    30    30    30    680    30    0    0    60    8    24    0.38    0.26    0.71    0.016    0.017    1.8    0.75    0.04    0.23
345    480    870    845    30    30    30    680    30    0    0    60    8    24    0.4    0.33    0.73    0.011    0.012    1.71    0.74    0.08    0.2
346    491    870    845    30    30    30    680    30    0    0    60    8    24    0.42    0.25    0.73    0.012    0.021    1.69    0.73    0.09    0.22
347    471    870    845    30    30    30    680    30    0    0    60    8    24    0.38    0.26    0.71    0.016    0.008    1.66    0.72    0.12    0.16
348    469    870    845    30    30    30    680    30    0    0    60    8    24    0.41    0.29    0.74    0.013    0.01    1.84    0.74    0.12    0.22
349    490    870    845    30    30    30    680    30    0    0    60    8    24    0.39    0.25    0.71    0.015    0.013    1.76    0.82    0.09    0.23
350    483    870    845    30    30    30    680    30    0    0    60    8    24    0.38    0.29    0.7    0.012    0.008    1.75    0.74    0.07    0.19
351    498    870    845    30    30    30    680    30    0    0    60    8    24    0.42    0.3    0.78    0.016    0.004    1.9    0.86    0.04    0.24
352    491    870    845    30    30    30    680    30    0    0    60    8    24    0.37    0.29    0.76    0.017    0.01    1.88    0.9    0.03    0.24
353    463    870    845    30    30    30    680    30    0    0    60    8    24    0.43    0.26    0.68    0.012    0.018    1.62    0.68    0.09    0.17
354    600    870    845    30    30    30    580    30    0    0    60    8    24    0.47    0.28    0.72    0.011    0.007    1.76    0.79    0.06    0
355    615    870    845    30    30    30    580    30    0    0    60    8    24    0.47    0.19    0.76    0.013    0.013    1.67    0.71    0.06    0
356    607    870    845    30    30    30    580    30    0    0    60    8    24    0.44    0.25    0.74    0.01    0.009    1.74    0.79    0.09    0
357    596    870    845    30    30    30    580    30    0    0    60    8    24    0.45    0.16    0.79    0.009    0.016    1.65    0.73    0.05    0
358    618    870    845    30    30    30    580    30    0    0    60    8    24    0.48    0.2    0.7    0.01    0.016    1.66    0.73    0.11    0
359    585    870    845    30    30    30    580    30    0    0    60    8    24    0.49    0.29    0.69    0.014    0.011    1.8    0.77    0.07    0
360    551    870    845    30    30    30    630    30    0    0    60    8    24    0.47    0.28    0.72    0.011    0.007    1.76    0.79    0.06    0
361    556    870    845    30    30    30    630    30    0    0    60    8    24    0.47    0.19    0.76    0.013    0.013    1.67    0.71    0.06    0
362    550    870    845    30    30    30    630    30    0    0    60    8    24    0.44    0.25    0.74    0.01    0.009    1.74    0.79    0.09    0
363    537    870    845    30    30    30    630    30    0    0    60    8    24    0.45    0.16    0.79    0.009    0.016    1.65    0.73    0.05    0
364    543    870    845    30    30    30    630    30    0    0    60    8    24    0.48    0.2    0.7    0.01    0.016    1.66    0.73    0.11    0
365    543    870    845    30    30    30    630    30    0    0    60    8    24    0.49    0.29    0.69    0.014    0.011    1.8    0.77    0.07    0
366    471    870    845    30    30    30    680    30    0    0    60    8    24    0.47    0.28    0.72    0.011    0.007    1.76    0.79    0.06    0
367    476    870    845    30    30    30    680    30    0    0    60    8    24    0.47    0.19    0.76    0.013    0.013    1.67    0.71    0.06    0
368    482    870    845    30    30    30    680    30    0    0    60    8    24    0.44    0.25    0.74    0.01    0.009    1.74    0.79    0.09    0
369    477    870    845    30    30    30    680    30    0    0    60    8    24    0.45    0.16    0.79    0.009    0.016    1.65    0.73    0.05    0
370    491    870    845    30    30    30    680    30    0    0    60    8    24    0.48    0.2    0.7    0.01    0.016    1.66    0.73    0.11    0
371    479    870    845    30    30    30    680    30    0    0    60    8    24    0.49    0.29    0.69    0.014    0.011    1.8    0.77    0.07    0
372    781    845    845    30    30    30    430    30    0    0    60    8    24    0.6    1.96    0.85    0.019    0.004    0.05    0.15    0.12    0
373    698    845    845    30    30    30    430    30    0    0    60    8    24    0.59    1.99    0.92    0.027    0.01    0.01    0.15    0.01    0
374    906    845    845    30    30    30    430    30    0    0    60    8    24    0.61    2.05    0.86    0.019    0.014    0.16    0.16    0.12    0
375    740    845    845    30    30    30    500    30    0    0    60    8    24    0.6    1.96    0.85    0.019    0.004    0.05    0.15    0.12    0
376    678    845    845    30    30    30    500    30    0    0    60    8    24    0.59    1.99    0.92    0.027    0.01    0.01    0.15    0.01    0
377    770    845    845    30    30    30    500    30    0    0    60    8    24    0.61    2.05    0.86    0.019    0.014    0.16    0.16    0.12    0
378    794    845    845    30    30    30    420    30    0    0    60    8    24    0.61    0.28    0.87    0.019    0.02    0.08    0.87    0.2    0.05
379    855    845    845    30    30    30    420    30    0    0    60    8    24    0.63    0.17    0.77    0.026    0.014    0.03    0.81    0.02    0.01
380    768    845    845    30    30    30    420    30    0    0    60    8    24    0.62    0.29    0.88    0.026    0.007    0.05    0.75    0.12    0.03
381    745    845    845    30    30    30    490    30    0    0    60    8    24    0.61    0.28    0.87    0.019    0.02    0.08    0.87    0.2    0.05
382    707    845    845    30    30    30    490    30    0    0    60    8    24    0.63    0.17    0.77    0.026    0.014    0.03    0.81    0.02    0.01
383    718    845    845    30    30    30    490    30    0    0    60    8    24    0.62    0.29    0.88    0.026    0.007    0.05    0.75    0.12    0.03
384    874    845    845    30    30    30    430    30    0    0    60    8    24    0.53    1.49    0.69    0.011    0.007    0.02    0.74    0.01    0
385    829    845    845    30    30    30    430    30    0    0    60    8    24    0.53    1.31    0.75    0.004    0.004    0.04    0.63    0.06    0.01
386    700    845    845    30    30    30    430    30    0    0    60    8    24    0.53    1.51    0.68    0.013    0.011    0.13    0.68    0.26    0.05
387    806    845    845    30    30    30    500    30    0    0    60    8    24    0.54    1.5    0.69    0.013    0.007    0.02    0.74    0.01    0
388    720    845    845    30    30    30    500    30    0    0    60    8    24    0.53    1.31    0.75    0.007    0.003    0.04    0.64    0.06    0.01
389    688    845    845    30    30    30    500    30    0    0    60    8    24    0.53    1.5    0.67    0.014    0.011    0.13    0.67    0.26    0.05
390    1034    930    30    930    850    60    160    0    139.8    15    120    0    0.5    0.21    0.29    0.62    0.015    0.016    1.62    0.59    0.07    0.21
391    1139    930    30    930    850    60    160    0    139.8    15    120    0    0.5    0.23    0.35    0.51    0.008    0.012    1.69    0.55    0.11    0.18
392    1002    930    30    930    850    60    160    0    139.8    15    120    0    0.5    0.17    0.28    0.55    0.002    0.016    1.64    0.45    0.05    0.16
393    1056    930    30    930    850    60    160    0    469.8    15    120    0    0.5    0.21    0.29    0.62    0.015    0.016    1.62    0.59    0.07    0.21
394    1124    930    30    930    850    60    160    0    469.8    15    120    0    0.5    0.23    0.35    0.51    0.008    0.012    1.69    0.55    0.11    0.18
395    1082    930    30    930    850    60    160    0    469.8    15    120    0    0.5    0.17    0.28    0.55    0.002    0.016    1.64    0.45    0.05    0.16
396    1054    930    30    930    850    140    160    0    540    15    120    0    0.5    0.21    0.29    0.62    0.015    0.016    1.62    0.59    0.07    0.21
397    1190    930    30    930    850    140    160    0    540    15    120    0    0.5    0.23    0.35    0.51    0.008    0.012    1.69    0.55    0.11    0.18
398    935    930    30    930    850    140    160    0    540    15    120    0    0.5    0.17    0.28    0.55    0.002    0.016    1.64    0.45    0.05    0.16
399    1037    930    30    930    850    60    200    0    469.8    15    120    0    0.5    0.21    0.29    0.62    0.015    0.016    1.62    0.59    0.07    0.21
400    1110    930    30    930    850    60    200    0    469.8    15    120    0    0.5    0.23    0.35    0.51    0.008    0.012    1.69    0.55    0.11    0.18
401    1035    930    30    930    850    60    200    0    469.8    15    120    0    0.5    0.17    0.28    0.55    0.002    0.016    1.64    0.45    0.05    0.16
402    927    930    30    930    882.381    60    160    0    130.2    25.2    120    0    0.5    0.2    0.32    0.77    0.024    0.028    0.46    0.47    0.2    0.19
403    976    930    30    930    882.381    60    160    0    130.2    25.2    120    0    0.5    0.23    0.29    0.85    0.011    0.011    0.44    0.6    0.07    0.16
404    986    930    30    930    882.381    60    160    0    130.2    25.2    120    0    0.5    0.18    0.26    0.76    0.009    0.014    0.56    0.62    0.12    0.17
405    956    930    30    930    895.517    60    160    0    450    34.8    120    0    0.5    0.2    0.32    0.77    0.024    0.028    0.46    0.47    0.2    0.19
406    946    930    30    930    895.517    60    160    0    450    34.8    120    0    0.5    0.23    0.29    0.85    0.011    0.011    0.44    0.6    0.07    0.16
407    1089    930    30    930    895.517    60    160    0    450    34.8    120    0    0.5    0.18    0.26    0.76    0.009    0.014    0.56    0.62    0.12    0.17
408    960    930    30    930    903.333    140    160    0    510    45    120    0    0.5    0.2    0.32    0.77    0.024    0.028    0.46    0.47    0.2    0.19
409    1033    930    30    930    903.333    140    160    0    510    45    120    0    0.5    0.23    0.29    0.85    0.011    0.011    0.44    0.6    0.07    0.16
410    1080    930    30    930    903.333    140    160    0    510    45    120    0    0.5    0.18    0.26    0.76    0.009    0.014    0.56    0.62    0.12    0.17
411    924    930    30    930    895.517    60    200    0    450    34.8    120    0    0.5    0.2    0.32    0.77    0.024    0.028    0.46    0.47    0.2    0.19
412    1009    930    30    930    895.517    60    200    0    450    34.8    120    0    0.5    0.23    0.29    0.85    0.011    0.011    0.44    0.6    0.07    0.16
413    1053    930    30    930    895.517    60    200    0    450    34.8    120    0    0.5    0.18    0.26    0.76    0.009    0.014    0.56    0.62    0.12    0.17
414    854    930    30    930    895.517    60    160    0    100.2    34.8    120    0    0.5    0.21    0.3    0.76    0.021    0.006    0.08    1.09    0.14    0.03
415    1086    930    30    930    895.517    60    160    0    100.2    34.8    120    0    0.5    0.23    0.2    0.8    0.013    0.018    0.04    1.14    0.07    0.02
416    889    930    30    930    895.517    60    160    0    100.2    34.8    120    0    0.5    0.19    0.21    0.77    0.017    0.011    0.12    1.02    0.16    0.05
417    884    930    30    930    895.812    60    160    0    499.8    70.2    120    0    0.5    0.21    0.3    0.76    0.021    0.006    0.08    1.09    0.14    0.03
418    1057    930    30    930    895.812    60    160    0    499.8    70.2    120    0    0.5    0.23    0.2    0.8    0.013    0.018    0.04    1.14    0.07    0.02
419    900    930    30    930    895.812    60    160    0    499.8    70.2    120    0    0.5    0.19    0.21    0.77    0.017    0.011    0.12    1.02    0.16    0.05
420    876    930    30    930    895.812    140    160    0    529.8    70.2    120    0    0.5    0.21    0.3    0.76    0.021    0.006    0.08    1.09    0.14    0.03
421    1068    930    30    930    895.812    140    160    0    529.8    70.2    120    0    0.5    0.23    0.2    0.8    0.013    0.018    0.04    1.14    0.07    0.02
422    838    930    30    930    895.812    140    160    0    529.8    70.2    120    0    0.5    0.19    0.21    0.77    0.017    0.011    0.12    1.02    0.16    0.05
423    873    930    30    930    895.812    60    200    0    499.8    70.2    120    0    0.5    0.21    0.3    0.76    0.021    0.006    0.08    1.09    0.14    0.03
424    1120    930    30    930    895.812    60    200    0    499.8    70.2    120    0    0.5    0.23    0.2    0.8    0.013    0.018    0.04    1.14    0.07    0.02
425    898    930    30    930    895.812    60    200    0    499.8    70.2    120    0    0.5    0.19    0.21    0.77    0.017    0.011    0.12    1.02    0.16    0.05
426    1074    930    30    930    881.807    60    160    0    90    49.8    120    0    0.5    0.21    0.31    0.81    0.012    0.019    0.06    1.17    0.07    0.17
427    1006    930    30    930    881.807    60    160    0    90    49.8    120    0    0.5    0.21    0.26    0.65    0.015    0.024    0.02    0.91    0.01    0.15
428    858    930    30    930    881.807    60    160    0    90    49.8    120    0    0.5    0.18    0.25    0.79    0.016    0.015    0.07    1.08    0.08    0.15
429    1144    930    30    930    895.812    60    160    0    340.2    70.2    120    0    0.5    0.21    0.31    0.81    0.012    0.019    0.06    1.17    0.07    0.17
430    1028    930    30    930    895.812    60    160    0    340.2    70.2    120    0    0.5    0.21    0.26    0.65    0.015    0.024    0.02    0.91    0.01    0.15
431    948    930    30    930    895.812    60    160    0    340.2    70.2    120    0    0.5    0.18    0.25    0.79    0.016    0.015    0.07    1.08    0.08    0.15
432    1080    930    30    930    895.812    140    160    0    340.2    70.2    120    0    0.5    0.21    0.31    0.81    0.012    0.019    0.06    1.17    0.07    0.17
433    1030    930    30    930    895.812    140    160    0    340.2    70.2    120    0    0.5    0.21    0.26    0.65    0.015    0.024    0.02    0.91    0.01    0.15
434    957    930    30    930    895.812    140    160    0    340.2    70.2    120    0    0.5    0.18    0.25    0.79    0.016    0.015    0.07    1.08    0.08    0.15
435    1104    930    30    930    895.812    60    200    0    340.2    70.2    120    0    0.5    0.21    0.31    0.81    0.012    0.019    0.06    1.17    0.07    0.17
436    1008    930    30    930    895.812    60    200    0    340.2    70.2    120    0    0.5    0.21    0.26    0.65    0.015    0.024    0.02    0.91    0.01    0.15
