            Index    Fatigue    NT    THT    CT    DT    QmT    TT    THt    Ct    Dt    Tt    THQCr    TCr    C    Si    Mn    P    S    Ni    Cr    Cu    Mo
            138      587.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.36000        0.30000        0.73000        0.01700        0.01600        0.05000        1.01000        0.19000        0.16000
            139      571.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.35000        0.30000        0.70000        0.01900        0.01200        0.02000        1.03000        0.01000        0.15000
            140      578.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.36000        0.27000        0.79000        0.01200        0.00700        0.03000        1.03000        0.04000        0.17000
            141      526.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.36000        0.23000        0.81000        0.01400        0.02200        0.05000        0.99000        0.08000        0.16000
            142      535.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.34000        0.25000        0.72000        0.01900        0.01100        0.12000        1.01000        0.10000        0.17000
            144      562.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.37000        0.23000        0.82000        0.01200        0.01700        0.04000        1.09000        0.05000        0.16000
            145      563.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.35000        0.25000        0.80000        0.02000        0.01700        0.08000        0.99000        0.18000        0.19000
            146      583.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.35000        0.25000        0.71000        0.02000        0.01300        0.02000        1.06000        0.02000        0.17000
            147      585.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.33000        0.27000        0.69000        0.01500        0.00800        0.04000        0.99000        0.05000        0.18000
            149      573.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.37000        0.29000        0.76000        0.01700        0.00900        0.12000        1.01000        0.12000        0.16000
            150      536.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.38000        0.27000        0.80000        0.01500        0.01200        0.07000        1.07000        0.12000        0.16000
            151      557.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.34000        0.29000        0.71000        0.01900        0.01300        0.11000        1.05000        0.12000        0.16000
            152      552.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.36000        0.30000        0.73000        0.01700        0.01600        0.05000        1.01000        0.19000        0.16000
            154      524.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.36000        0.27000        0.79000        0.01200        0.00700        0.03000        1.03000        0.04000        0.17000
            155      508.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.36000        0.23000        0.81000        0.01400        0.02200        0.05000        0.99000        0.08000        0.16000
            156      490.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.34000        0.25000        0.72000        0.01900        0.01100        0.12000        1.01000        0.10000        0.17000
            157      550.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.36000        0.35000        0.74000        0.01600        0.02000        0.05000        0.97000        0.12000        0.15000
            158      515.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.37000        0.23000        0.82000        0.01200        0.01700        0.04000        1.09000        0.05000        0.16000
            159      530.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.35000        0.25000        0.80000        0.02000        0.01700        0.08000        0.99000        0.18000        0.19000
            160      546.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.35000        0.25000        0.71000        0.02000        0.01300        0.02000        1.06000        0.02000        0.17000
            161      535.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.33000        0.27000        0.69000        0.01500        0.00800        0.04000        0.99000        0.05000        0.18000
            162      550.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.35000        0.25000        0.70000        0.02600        0.01800        0.01000        1.00000        0.02000        0.16000
            163      542.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.37000        0.29000        0.76000        0.01700        0.00900        0.12000        1.01000        0.12000        0.16000
            164      592.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.38000        0.27000        0.80000        0.01500        0.01200        0.07000        1.07000        0.12000        0.16000
            165      524.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.34000        0.29000        0.71000        0.01900        0.01300        0.11000        1.05000        0.12000        0.16000
            166      497.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.36000        0.30000        0.73000        0.01700        0.01600        0.05000        1.01000        0.19000        0.16000
            167      491.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.35000        0.30000        0.70000        0.01900        0.01200        0.02000        1.03000        0.01000        0.15000
            168      463.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.36000        0.27000        0.79000        0.01200        0.00700        0.03000        1.03000        0.04000        0.17000
            169      464.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.36000        0.23000        0.81000        0.01400        0.02200        0.05000        0.99000        0.08000        0.16000
            170      459.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.34000        0.25000        0.72000        0.01900        0.01100        0.12000        1.01000        0.10000        0.17000
            171      489.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.36000        0.35000        0.74000        0.01600        0.02000        0.05000        0.97000        0.12000        0.15000
            172      477.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.37000        0.23000        0.82000        0.01200        0.01700        0.04000        1.09000        0.05000        0.16000
            173      469.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.35000        0.25000        0.80000        0.02000        0.01700        0.08000        0.99000        0.18000        0.19000
            174      496.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.35000        0.25000        0.71000        0.02000        0.01300        0.02000        1.06000        0.02000        0.17000
            175      467.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.33000        0.27000        0.69000        0.01500        0.00800        0.04000        0.99000        0.05000        0.18000
            176      511.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.35000        0.25000        0.70000        0.02600        0.01800        0.01000        1.00000        0.02000        0.16000
            177      490.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.37000        0.29000        0.76000        0.01700        0.00900        0.12000        1.01000        0.12000        0.16000
            179      476.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.34000        0.29000        0.71000        0.01900        0.01300        0.11000        1.05000        0.12000        0.16000
            180      610.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.41000        0.24000        0.77000        0.01400        0.01500        0.04000        1.06000        0.05000        0.20000
            181      581.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.39000        0.27000        0.86000        0.01900        0.00800        0.10000        0.96000        0.12000        0.17000
            182      625.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.43000        0.26000        0.74000        0.01900        0.01200        0.02000        1.07000        0.02000        0.22000
            183      562.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.26000        0.77000        0.01800        0.00500        0.05000        0.98000        0.13000        0.17000
            184      635.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.41000        0.24000        0.80000        0.01500        0.02400        0.03000        1.02000        0.10000        0.18000
            185      566.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.41000        0.25000        0.74000        0.01300        0.01900        0.05000        0.99000        0.08000        0.16000
            186      638.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.39000        0.28000        0.77000        0.02100        0.01800        0.09000        1.08000        0.15000        0.19000
            189      634.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.28000        0.75000        0.01500        0.00800        0.07000        1.04000        0.12000        0.17000
            190      585.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.26000        0.74000        0.02400        0.01700        0.13000        1.01000        0.15000        0.17000
            191      603.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.25000        0.87000        0.01100        0.01500        0.07000        1.06000        0.11000        0.18000
            192      625.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.22000        0.70000        0.01000        0.00400        0.04000        0.94000        0.12000        0.17000
            193      631.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.25000        0.74000        0.01400        0.02800        0.24000        0.96000        0.10000        0.18000
            194      625.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.44000        0.26000        0.75000        0.01700        0.01200        0.02000        1.05000        0.02000        0.21000
            195      551.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.41000        0.24000        0.77000        0.01400        0.01500        0.04000        1.06000        0.05000        0.20000
            196      539.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.39000        0.27000        0.86000        0.01900        0.00800        0.10000        0.96000        0.12000        0.17000
            197      564.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.43000        0.26000        0.74000        0.01900        0.01200        0.02000        1.07000        0.02000        0.22000
            198      550.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.26000        0.77000        0.01800        0.00500        0.05000        0.98000        0.13000        0.17000
            199      590.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.41000        0.24000        0.80000        0.01500        0.02400        0.03000        1.02000        0.10000        0.18000
            200      527.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.41000        0.25000        0.74000        0.01300        0.01900        0.05000        0.99000        0.08000        0.16000
            201      557.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.39000        0.28000        0.77000        0.02100        0.01800        0.09000        1.08000        0.15000        0.19000
            202      551.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.37000        0.24000        0.69000        0.01800        0.01600        0.02000        1.00000        0.02000        0.19000
            203      583.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.29000        0.77000        0.01500        0.01700        0.12000        1.10000        0.09000        0.15000
            204      570.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.28000        0.75000        0.01500        0.00800        0.07000        1.04000        0.12000        0.17000
            205      543.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.26000        0.74000        0.02400        0.01700        0.13000        1.01000        0.15000        0.17000
            206      543.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.25000        0.87000        0.01100        0.01500        0.07000        1.06000        0.11000        0.18000
            207      563.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.22000        0.70000        0.01000        0.00400        0.04000        0.94000        0.12000        0.17000
            208      577.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.25000        0.74000        0.01400        0.02800        0.24000        0.96000        0.10000        0.18000
            209      578.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.44000        0.26000        0.75000        0.01700        0.01200        0.02000        1.05000        0.02000        0.21000
            211      496.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.39000        0.27000        0.86000        0.01900        0.00800        0.10000        0.96000        0.12000        0.17000
            212      511.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.43000        0.26000        0.74000        0.01900        0.01200        0.02000        1.07000        0.02000        0.22000
            213      494.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.26000        0.77000        0.01800        0.00500        0.05000        0.98000        0.13000        0.17000
            214      517.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.41000        0.24000        0.80000        0.01500        0.02400        0.03000        1.02000        0.10000        0.18000
            215      480.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.41000        0.25000        0.74000        0.01300        0.01900        0.05000        0.99000        0.08000        0.16000
            216      502.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.39000        0.28000        0.77000        0.02100        0.01800        0.09000        1.08000        0.15000        0.19000
            217      504.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.37000        0.24000        0.69000        0.01800        0.01600        0.02000        1.00000        0.02000        0.19000
            219      502.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.28000        0.75000        0.01500        0.00800        0.07000        1.04000        0.12000        0.17000
            220      496.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.26000        0.74000        0.02400        0.01700        0.13000        1.01000        0.15000        0.17000
            221      501.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.25000        0.87000        0.01100        0.01500        0.07000        1.06000        0.11000        0.18000
            222      517.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.22000        0.70000        0.01000        0.00400        0.04000        0.94000        0.12000        0.17000
            223      523.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.25000        0.74000        0.01400        0.02800        0.24000        0.96000        0.10000        0.18000
            224      516.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.44000        0.26000        0.75000        0.01700        0.01200        0.02000        1.05000        0.02000        0.21000
            226      427.00000      870.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.38000        0.27000        1.52000        0.01200        0.00700        0.03000        0.13000        0.07000        0.00000
            227      510.00000      870.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.25000        1.34000        0.01700        0.01500        0.02000        0.13000        0.02000        0.00000
            229      425.00000      870.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.41000        0.24000        1.51000        0.02000        0.00800        0.04000        0.22000        0.08000        0.00000
            231      482.00000      870.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.25000        1.38000        0.01700        0.01200        0.02000        0.03000        0.02000        0.00000
            232      435.00000      870.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.39000        0.22000        1.57000        0.01700        0.01800        0.05000        0.13000        0.06000        0.00000
            233      406.00000      870.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.38000        0.27000        1.52000        0.01200        0.00700        0.03000        0.13000        0.07000        0.00000
            234      470.00000      870.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.25000        1.34000        0.01700        0.01500        0.02000        0.13000        0.02000        0.00000
            235      438.00000      870.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.22000        1.56000        0.01100        0.01900        0.06000        0.09000        0.05000        0.00000
            236      404.00000      870.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.41000        0.24000        1.51000        0.02000        0.00800        0.04000        0.22000        0.08000        0.00000
            237      406.00000      870.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.38000        0.21000        1.59000        0.01700        0.01500        0.03000        0.20000        0.05000        0.00000
            238      443.00000      870.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.25000        1.38000        0.01700        0.01200        0.02000        0.03000        0.02000        0.00000
            239      397.00000      870.00000      845.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.39000        0.22000        1.57000        0.01700        0.01800        0.05000        0.13000        0.06000        0.00000
            240      385.00000      870.00000      845.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.38000        0.27000        1.52000        0.01200        0.00700        0.03000        0.13000        0.07000        0.00000
            241      425.00000      870.00000      845.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.25000        1.34000        0.01700        0.01500        0.02000        0.13000        0.02000        0.00000
            242      396.00000      870.00000      845.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.22000        1.56000        0.01100        0.01900        0.06000        0.09000        0.05000        0.00000
            243      380.00000      870.00000      845.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.41000        0.24000        1.51000        0.02000        0.00800        0.04000        0.22000        0.08000        0.00000
            244      363.00000      870.00000      845.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.38000        0.21000        1.59000        0.01700        0.01500        0.03000        0.20000        0.05000        0.00000
            245      398.00000      870.00000      845.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.25000        1.38000        0.01700        0.01200        0.02000        0.03000        0.02000        0.00000
            246      505.00000      870.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.23000        1.50000        0.01000        0.00900        0.04000        0.15000        0.05000        0.00000
            247      536.00000      870.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.43000        0.34000        1.38000        0.01700        0.01000        0.08000        0.26000        0.10000        0.00000
            248      484.00000      870.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.21000        1.60000        0.01400        0.01500        0.03000        0.12000        0.07000        0.00000
            249      495.00000      870.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.24000        1.58000        0.01400        0.02200        0.06000        0.17000        0.07000        0.00000
            250      551.00000      870.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.21000        1.51000        0.02600        0.01900        0.02000        0.12000        0.01000        0.00000
            251      477.00000      870.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.45000        0.33000        1.58000        0.00800        0.00700        0.06000        0.10000        0.08000        0.00000
            252      530.00000      870.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.41000        0.34000        1.36000        0.02000        0.01500        0.07000        0.27000        0.10000        0.00000
            253      516.00000      870.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.25000        1.47000        0.02700        0.01600        0.02000        0.04000        0.01000        0.00000
            254      445.00000      870.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.41000        0.22000        1.48000        0.01000        0.00700        0.03000        0.08000        0.06000        0.00000
            255      551.00000      870.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.46000        0.30000        1.49000        0.01400        0.00800        0.10000        0.26000        0.10000        0.00000
            256      510.00000      870.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.43000        0.26000        1.46000        0.01200        0.01700        0.02000        0.19000        0.02000        0.00000
            257      443.00000      870.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.41000        0.22000        1.58000        0.01400        0.01800        0.04000        0.13000        0.05000        0.00000
            260      451.00000      870.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.21000        1.60000        0.01400        0.01500        0.03000        0.12000        0.07000        0.00000
            261      459.00000      870.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.24000        1.58000        0.01400        0.02200        0.06000        0.17000        0.07000        0.00000
            262      497.00000      870.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.21000        1.51000        0.02600        0.01900        0.02000        0.12000        0.01000        0.00000
            263      451.00000      870.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.45000        0.33000        1.58000        0.00800        0.00700        0.06000        0.10000        0.08000        0.00000
            264      497.00000      870.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.41000        0.34000        1.36000        0.02000        0.01500        0.07000        0.27000        0.10000        0.00000
            265      461.00000      870.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.25000        1.47000        0.02700        0.01600        0.02000        0.04000        0.01000        0.00000
            266      399.00000      870.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.41000        0.22000        1.48000        0.01000        0.00700        0.03000        0.08000        0.06000        0.00000
            267      502.00000      870.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.46000        0.30000        1.49000        0.01400        0.00800        0.10000        0.26000        0.10000        0.00000
            268      490.00000      870.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.43000        0.26000        1.46000        0.01200        0.01700        0.02000        0.19000        0.02000        0.00000
            269      424.00000      870.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.41000        0.22000        1.58000        0.01400        0.01800        0.04000        0.13000        0.05000        0.00000
            270      411.00000      870.00000      845.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.23000        1.50000        0.01000        0.00900        0.04000        0.15000        0.05000        0.00000
            272      404.00000      870.00000      845.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.21000        1.60000        0.01400        0.01500        0.03000        0.12000        0.07000        0.00000
            273      411.00000      870.00000      845.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.24000        1.58000        0.01400        0.02200        0.06000        0.17000        0.07000        0.00000
            274      438.00000      870.00000      845.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.21000        1.51000        0.02600        0.01900        0.02000        0.12000        0.01000        0.00000
